,text,label
5274,what was the long march in china,0
5275,what international organization was founded by clara barton,3
5276,what corporation does madonna advertise for,3
5277,what is the islamic equivalent of the red cross,1
5278,how many people visit the pope each month,5
5279,what planet gave bith to superman,4
5280,what month of the year is there no television in iceland,5
5281,what george harrison tune sounded too much like he is so fine by the chiffons,1
5282,who is buried in the great pyramid of giza,3
5283,what is the most important nation in the world historically,4
5284,what is the current unemployment rate in the us,5
5285,when was the first railroad from the east coast to the west coast completed,5
5286,how fast can a corvette go,5
5287,what do a diamond and lump of coal have in common,0
5288,what famous actress made her first appearance on stage at the age of five in the year 191 as baby,3
5289,what effect does lsd have on the brain,0
5290,what are the three most successful companies of our time,3
5291,how much did a mcdonald s hamburger cost in 1963,5
5292,what is the name of the company that manufactures the american girl doll collection,3
5293,what is a horologist,0
5294,what was the effect of the yalta conference,0
5295,where is the group m people from,4
5296,what country is famous for persian rugs,4
5297,how many were in attendance at the last supper,5
5298,how long should you feed your puppy purina puppy chow,5
5299,what do the figures represent on the easter island,0
5300,what magazine paid 5 000 for an eightmillimeter film of john f kennedy s assassination,1
5301,what is the name given to the islamic counterpart of the red cross,1
5302,how does a submarine operate,0
5303,what city is graced by the arch of titus,4
5304,what is michael jackson s father s name,3
5305,who was the girl in peter sellers s soup,3
5306,what creative genius said everything comes to him who hustles while he waits,3
5307,how is paraguay for vacations,0
5308,where is the world s most active volcano located,4
5309,what is the acronym for the rating system for air conditioner efficiency,2
5310,what country is bounded in part by the indian ocean and coral and tasman seas,4
5311,how many people did randy steven craft murder,5
5312,what do you call a section of your finger from one joint to another,1
5313,what happened on january 15 1969,1
5314,what muhammad ali maneuver was george foreman the first victim of,1
5315,what is dsl,2
5316,how many small businesses are there in the united states,5
5317,who was ben casey s boss,3
5318,what multitalented academyawardwinning director failed a college course in motionpicture production,3
5319,where is ayer s rock,4
5320,what is a craps player called,1
5321,when was the berlin wall erected,5
5322,when was cigarette advertising banned on television and radio,5
5323,what is the name of the game that garry kasparov plays,1
5324,what caribbean cult did marcus garvey originate,1
5325,what is the most widely cultivated plant,1
5326,what wild and crazy guy wrote a book called cruel shoes,3
5327,what city s theatrical district has been dubbed the roaring forties,4
5328,what should the temperature be set at while baking peachy oat muffins,5
5329,what police force did mack sennett create,3
5330,how many home runs did babe ruth hit in his lifetime,5
5331,who was in death of a salesman original movie not 1985,3
5332,how do i get a complete list of all the people that are living with the last name kilvington,0
5333,what is dr ruth s last name,3
5334,what is the world s most common compound,1
5335,where was george washington born,4
5336,how many colors are there in the spectrum,5
5337,what is the middle name of movie producer joseph e levine,3
5338,define sinn fein,0
5339,what two caribbean countries share the island of hispaniola,4
5340,what is in baby powder and baby lotion that makes it smell the way it does,0
5341,what is probability theory,0
5342,who told all in ball four,3
5343,what kind of car did janis joplin ask the lord to buy her,1
5344,who followed willy brandt as chancellor of the federal republic of germany,3
5345,what continent s secondhighest peak is mont blanc,4
5346,what peruvian city is home to the mummified body of francisco pizarro,4
5347,when did french revolutionaries storm the bastille,5
5348,how can i look up someone s email address on the internet,0
5349,how many men died building the mackinaw bridge,5
5350,how do you tell somebody you like them,0
5351,what name does the world know renaissance artist kyriakos theotokopoulos by,3
5352,who is the president of bolivia,3
5353,what nationality is gorbachev,4
5354,who played the title role in the romantic englishwoman,3
5355,what president once told gene autry please give my regards to your wife dale,3
5356,who made the deodorant that claimed that it actually builds up resistance to odor,3
5357,what is the shape of a football as stated in the nfl rulebook,1
5358,what is the origin of thank you notes,0
5359,who used auh2o as an election slogan,3
5360,how long do you have to pay back debt after claiming chapter 11 bankruptcy,5
5361,what shakespearean play featured shylock,1
5362,which magazine is fine entertainment for men,1
5363,why do roosters sing at five of the clock in the morning,0
5364,what features of the african elephant are larger than those of the indian elephant,0
5365,what ocean surrounds the maldive islands,4
5366,what south american country won its first world cup soccer title in 1978,4
5367,how many cullions does a male have,5
5368,what painter popularized soup cans and brillo soap pad boxes,3
5369,who played lucas mccain on the rifleman,3
5370,what colorful sea s region does greek legend say the amazons lived near,4
5371,who was the only person convicted in the my lai massacre,3
5372,on what continent is mozambique,4
5373,what words in the english have two u s back to back,1
5374,what do hasidic jews refrain from while dating,1
5375,what was the name given the 6 500 german airforce troops that used the spanish civil war as a training exercise,3
5376,what is the poetic meter of blank verse,0
5377,rotary engine cars were made by what company,3
5378,who was the lawyer who represented randy steven craft,3
5379,what is the history of the soft drink mr pibb,0
5380,which is a real berry blackberry cranberry raspberry strawberry,1
5381,what materials did the three little pigs use to build their houses,1
5382,what part did benjamin franklin play in the development of the newspaper in america,3
5383,when was microsoft established,5
5384,when did president kennedy lee harvey oswald and jack ruby all die,5
